Sys.argv: ['dijkstra.py']
Getting all possible blizzards...
Done!
Length of the heap thing : 1
n == 0
Solution to puzzle: 18
Time spent in selected location: 0.0001761913299560547
         1114743 function calls (1097859 primitive calls) in 0.991 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      328    0.000    0.000    0.000    0.000 typing.py:193(<listcomp>)
       49    0.000    0.000    0.000    0.000 path.py:202(_update_values)
       10    0.000    0.000    0.000    0.000 version.py:184(__init__)
       48    0.000    0.000    0.000    0.000 patches.py:734(_convert_units)
       39    0.000    0.000    0.000    0.000 transforms.py:2681(__init__)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      131    0.000    0.000    0.000    0.000 core.py:1711(set_whitespace_chars)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
       21    0.000    0.000    0.002    0.000 pathlib.py:1199(resolve)
      442    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       28    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
       54    0.000    0.000    0.000    0.000 lines.py:1121(set_linewidth)
       27    0.000    0.000    0.000    0.000 Image.py:372(_getdecoder)
        1    0.000    0.000    0.003    0.003 pickle.py:1(<module>)
       51    0.000    0.000    0.000    0.000 patches.py:317(_set_edgecolor)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:411(chunk_IHDR)
       21    0.000    0.000    0.000    0.000 Image.py:524(__exit__)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
       54    0.000    0.000    0.000    0.000 lines.py:1405(set_dash_capstyle)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
       51    0.000    0.000    0.001    0.000 patches.py:343(_set_facecolor)
        1    0.000    0.000    0.000    0.000 gzip.py:120(GzipFile)
       21    0.000    0.000    0.000    0.000 Image.py:2955(frombuffer)
       42    0.000    0.000    0.004    0.000 patches.py:262(get_transform)
       54    0.000    0.000    0.000    0.000 __init__.py:1319(is_math_text)
       54    0.000    0.000    0.000    0.000 lines.py:1063(set_drawstyle)
       65    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       48    0.000    0.000    0.008    0.000 ImageTk.py:61(_pyimagingtkcall)
      189    0.000    0.000    0.000    0.000 inspect.py:1746(_signature_get_user_defined_method)
       39    0.000    0.000    0.001    0.000 __init__.py:2380(pack_configure)
       33    0.000    0.000    0.001    0.000 typing.py:766(copy_with)
        1    0.000    0.000    0.000    0.000 axis.py:604(Axis)
      138    0.000    0.000    0.000    0.000 text.py:1195(set_x)
        9    0.000    0.000    0.004    0.000 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
      101    0.000    0.000    0.000    0.000 enum.py:527(<lambda>)
       80    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      184    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
       49    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.001    0.001 pickle.py:197(<listcomp>)
      156    0.000    0.000    0.000    0.000 typing.py:935(__eq__)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:2322(any)
      258    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      464    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       24    0.000    0.000    0.000    0.000 axis.py:1017(_translate_tick_params)
      184    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:371(<dictcomp>)
      6/1    0.000    0.000    0.052    0.052 pyplot.py:212(switch_backend)
      165    0.000    0.000    0.000    0.000 font_manager.py:867(set_math_fontfamily)
      374    0.000    0.000    0.000    0.000 enum.py:414(<genexpr>)
      139    0.000    0.000    0.000    0.000 core.py:757(preParse)
       21    0.000    0.000    0.000    0.000 {method 'encode' of 'ImagingEncoder' objects}
       98    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
        1    0.000    0.000    0.056    0.056 patches.py:1(<module>)
       54    0.000    0.000    0.000    0.000 {method 'splitlist' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.992    0.992 dijkstra.py:2(<module>)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
       18    0.000    0.000    0.003    0.000 rcsetup.py:629(cycler)
      361    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(has_location)
       95    0.000    0.000    0.000    0.000 __init__.py:1332(_to_unmasked_float_array)
       82    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       10    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
      162    0.000    0.000    0.000    0.000 PngImagePlugin.py:142(_crc32)
       18    0.000    0.000    0.000    0.000 stride_tricks.py:416(_broadcast_shape)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:954(load_end)
       63    0.000    0.000    0.000    0.000 Image.py:1170(copy)
       22    0.000    0.000    0.000    0.000 pathlib.py:866(with_name)
       42    0.000    0.000    0.000    0.000 scale.py:699(scale_factory)
       29    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
       78    0.000    0.000    0.000    0.000 util.py:111(set_)
       28    0.000    0.000    0.000    0.000 core.py:2915(__init__)
      333    0.000    0.000    0.000    0.000 font_manager.py:1177(score_size)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1266(<dictcomp>)
       18    0.000    0.000    0.001    0.000 typing.py:815(__getitem__)
       54    0.000    0.000    0.000    0.000 dijkstra.py:335(generate_neighbours)
        1    0.000    0.000    0.000    0.000 _color_data.py:2(<module>)
      123    0.000    0.000    0.000    0.000 font_manager.py:1062(get_default_size)
       25    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
       16    0.000    0.000    0.001    0.000 deprecation.py:257(rename_parameter)
       35    0.000    0.000    0.000    0.000 enum.py:197(<dictcomp>)
      812    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
        3    0.000    0.000    0.105    0.035 __init__.py:2250(__init__)
      333    0.000    0.000    0.000    0.000 font_manager.py:1113(score_style)
       35    0.000    0.000    0.000    0.000 enum.py:537(_check_for_existing_members)
      129    0.000    0.000    0.000    0.000 text.py:1339(set_parse_math)
       21    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
        3    0.000    0.000    0.001    0.000 gridspec.py:659(get_position)
        3    0.000    0.000    0.000    0.000 gridspec.py:228(__getitem__)
       81    0.000    0.000    0.000    0.000 ImageFile.py:552(_safe_read)
        1    0.000    0.000    0.007    0.007 font_manager.py:1(<module>)
       97    0.000    0.000    0.000    0.000 exceptions.py:24(__init__)
       42    0.000    0.000    0.001    0.000 patches.py:876(get_bbox)
      457    0.000    0.000    0.000    0.000 font_manager.py:666(get_style)
       48    0.000    0.000    0.000    0.000 {method 'convert2' of 'ImagingCore' objects}
       36    0.000    0.000    0.001    0.000 lines.py:1181(set_marker)
       63    0.000    0.000    0.000    0.000 inspect.py:1864(_signature_is_builtin)
      129    0.000    0.000    0.000    0.000 __init__.py:1881(__init__)
       72    0.000    0.000    0.000    0.000 lines.py:33(_get_dash_pattern)
        2    0.000    0.000    0.001    0.000 pkgutil.py:504(extend_path)
       54    0.000    0.000    0.001    0.000 lines.py:1051(set_color)
      457    0.000    0.000    0.000    0.000 font_manager.py:695(get_size)
      483    0.000    0.000    0.000    0.000 Image.py:501(size)
       84    0.000    0.000    0.000    0.000 axis.py:553(locator)
       54    0.000    0.000    0.000    0.000 lines.py:722(set_transform)
       21    0.000    0.000    0.000    0.000 Image.py:395(_getencoder)
       29    0.000    0.000    0.001    0.000 __init__.py:2034(getLogger)
        1    0.000    0.000    0.025    0.025 colors.py:1(<module>)
      195    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
        1    0.000    0.000    0.002    0.002 _methods.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:757(GraphicsContextBase)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:346(__init__)
        1    0.000    0.000    0.002    0.002 ExifTags.py:20(Base)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
      457    0.000    0.000    0.000    0.000 font_manager.py:687(get_stretch)
        1    0.000    0.000    0.038    0.038 _backend_tk.py:1(<module>)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1092(set_data)
       30    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        2    0.000    0.000    0.001    0.001 polynomial.py:1(<module>)
       39    0.000    0.000    0.001    0.000 typing.py:824(copy_with)
       31    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1(<module>)
        1    0.000    0.000    0.030    0.030 index_tricks.py:1(<module>)
       21    0.000    0.000    0.001    0.000 typing.py:892(__getitem__)
      457    0.000    0.000    0.000    0.000 font_manager.py:650(get_family)
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:176(Path)
      183    0.000    0.000    0.000    0.000 pathlib.py:1079(_init)
      310    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1036(get_filename)
       99    0.000    0.000    0.001    0.000 __init__.py:1353(bind)
      204    0.000    0.000    0.000    0.000 artist.py:300(axes)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:505(chunk_pHYs)
      183    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
       18    0.000    0.000    0.001    0.000 core.py:4889(parseImpl)
       27    0.000    0.000    0.000    0.000 ImageFile.py:229(<listcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
        1    0.000    0.000    0.000    0.000 transforms.py:673(Bbox)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
       32    0.000    0.000    0.000    0.000 functools.py:517(decorating_function)
        1    0.000    0.000    0.000    0.000 core.py:1032(enable_packrat)
     12/6    0.000    0.000    0.000    0.000 units.py:164(get_converter)
      304    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1472(<genexpr>)
       33    0.000    0.000    0.000    0.000 patches.py:384(set_linewidth)
       18    0.000    0.000    0.001    0.000 core.py:262(_trim_arity)
       58    0.000    0.000    0.000    0.000 pathlib.py:705(_from_parsed_parts)
      138    0.000    0.000    0.000    0.000 text.py:1206(set_y)
       21    0.000    0.000    0.001    0.000 _backend_tk.py:903(createToolTip)
        3    0.000    0.000    0.000    0.000 __init__.py:2282(_loadtk)
        6    0.000    0.000    0.000    0.000 transforms.py:2830(nonsingular)
        3    0.000    0.000    0.056    0.019 backend_bases.py:2813(__init__)
       33    0.000    0.000    0.000    0.000 __init__.py:885(get_siblings)
        2    0.000    0.000    0.001    0.001 dataclasses.py:809(_process_class)
    24/12    0.000    0.000    0.001    0.000 core.py:4108(parseImpl)
        1    0.000    0.000    0.001    0.001 tz.py:2(<module>)
       87    0.000    0.000    0.000    0.000 typing.py:197(_check_generic)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
      222    0.000    0.000    0.000    0.000 transforms.py:1332(<genexpr>)
        6    0.000    0.000    0.000    0.000 transforms.py:1109(get_points)
       82    0.000    0.000    0.000    0.000 core.py:2266(__init__)
       71    0.000    0.000    0.000    0.000 pathlib.py:821(name)
      457    0.000    0.000    0.000    0.000 font_manager.py:672(get_variant)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       35    0.000    0.000    0.000    0.000 enum.py:81(__init__)
       18    0.000    0.000    0.000    0.000 axis.py:208(_apply_tickdir)
      471    0.000    0.000    0.000    0.000 dijkstra.py:89(debug)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
        6    0.000    0.000    0.006    0.001 patches.py:2226(pprint_styles)
        1    0.000    0.000    0.059    0.059 _axes.py:1(<module>)
      457    0.000    0.000    0.000    0.000 font_manager.py:678(get_weight)
      104    0.000    0.000    0.000    0.000 deprecation.py:205(<listcomp>)
      162    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
       21    0.000    0.000    0.000    0.000 Image.py:227(_conv_type_shape)
      168    0.000    0.000    0.000    0.000 ticker.py:192(set_axis)
        1    0.000    0.000    0.005    0.005 legend.py:1(<module>)
      131    0.000    0.000    0.000    0.000 core.py:1915(__eq__)
        8    0.000    0.000    0.000    0.000 typing.py:611(__init__)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
       21    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
        1    0.000    0.000    0.000    0.000 __init__.py:1218(PlaceHolder)
      197    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       37    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      242    0.000    0.000    0.000    0.000 core.py:3614(<genexpr>)
      138    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
    31/26    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1179(exec_module)
        3    0.000    0.000    0.057    0.019 _backend_tk.py:455(__init__)
        5    0.000    0.000    0.000    0.000 typing.py:1150(__init_subclass__)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       18    0.000    0.000    0.000    0.000 stride_tricks.py:480(broadcast_arrays)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       48    0.000    0.000    0.001    0.000 transforms.py:790(unit)
       54    0.000    0.000    0.001    0.000 __init__.py:1162(winfo_rgb)
      102    0.000    0.000    0.000    0.000 typing.py:750(<genexpr>)
       54    0.000    0.000    0.000    0.000 lines.py:1357(set_dash_joinstyle)
       20    0.000    0.000    0.000    0.000 contextlib.py:215(contextmanager)
       12    0.000    0.000    0.000    0.000 _base.py:3556(_validate_converted_limits)
       21    0.000    0.000    0.000    0.000 Image.py:2878(new)
       19    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
      126    0.000    0.000    0.000    0.000 cycler.py:165(keys)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:415(spec_from_loader)
       26    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
        3    0.000    0.000    0.001    0.000 __init__.py:2318(readprofile)
      166    0.000    0.000    0.000    0.000 cm.py:78(__getitem__)
        3    0.000    0.000    0.003    0.001 _common.py:1(<module>)
       24    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.002    0.000 pathlib.py:317(resolve)
     29/8    0.000    0.000    0.005    0.001 core.py:4379(leave_whitespace)
      104    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
       22    0.000    0.000    0.000    0.000 __init__.py:222(__getattr__)
       12    0.000    0.000    0.000    0.000 __init__.py:329(__init__)
       14    0.000    0.000    0.001    0.000 core.py:115(doc_note)
       12    0.000    0.000    0.003    0.000 spines.py:425(linear_spine)
      332    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
        1    0.000    0.000    0.101    0.101 backend_bases.py:1(<module>)
      310    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:846(create_module)
       21    0.000    0.000    0.002    0.000 Image.py:863(convert)
       54    0.000    0.000    0.000    0.000 artist.py:1117(set_zorder)
       18    0.000    0.000    0.000    0.000 patches.py:399(set_linestyle)
       84    0.000    0.000    0.000    0.000 axis.py:564(formatter)
       58    0.000    0.000    0.000    0.000 results.py:191(__getitem__)
       21    0.000    0.000    0.001    0.000 Image.py:663(__array_interface__)
       39    0.000    0.000    0.000    0.000 __init__.py:2569(<listcomp>)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
        1    0.000    0.000    0.084    0.084 text.py:1(<module>)
       12    0.000    0.000    0.021    0.002 axis.py:1621(grid)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:932(update)
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
      248    0.000    0.000    0.000    0.000 patches.py:2244(<genexpr>)
        3    0.000    0.000    0.082    0.027 gridspec.py:265(subplots)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 transforms.py:1057(set)
       17    0.000    0.000    0.000    0.000 copyreg.py:103(_slotnames)
        1    0.000    0.000    0.005    0.005 _internal.py:1(<module>)
        1    0.000    0.000    0.004    0.004 __init__.py:17(<module>)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       25    0.000    0.000    0.000    0.000 results.py:200(__setitem__)
       11    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:658(_code_to_timestamp_pyc)
       43    0.000    0.000    0.000    0.000 __init__.py:175(check_getitem)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
        1    0.000    0.000    0.001    0.001 dates.py:1(<module>)
       42    0.000    0.000    0.000    0.000 transforms.py:2009(rotate_deg)
        1    0.000    0.000    0.002    0.002 widgets.py:1(<module>)
       33    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
       55    0.000    0.000    0.002    0.000 core.py:3643(<listcomp>)
   148/39    0.000    0.000    0.001    0.000 core.py:1862(__str__)
        1    0.000    0.000    0.000    0.000 ticker.py:812(LogFormatter)
       31    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
       26    0.000    0.000    0.000    0.000 core.py:6855(getdoc)
        7    0.000    0.000    0.001    0.000 typing.py:1818(__new__)
       54    0.000    0.000    0.000    0.000 lines.py:1373(set_solid_joinstyle)
       18    0.000    0.000    0.027    0.001 axis.py:1544(_get_tick)
        1    0.000    0.000    0.000    0.000 __init__.py:4577(<listcomp>)
        6    0.000    0.000    0.002    0.000 _base.py:3314(tick_params)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:431(chunk_IDAT)
       41    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       49    0.000    0.000    0.000    0.000 core.py:131(get_object_signature)
      147    0.000    0.000    0.000    0.000 __init__.py:154(<genexpr>)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
      222    0.000    0.000    0.000    0.000 transforms.py:1338(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1627(FigureCanvasBase)
        3    0.000    0.000    0.237    0.079 pyplot.py:691(figure)
       42    0.000    0.000    0.000    0.000 transforms.py:253(x0)
       24    0.000    0.000    0.000    0.000 core.py:3903(_generateDefaultName)
        1    0.000    0.000    0.015    0.015 lines.py:1(<module>)
       90    0.000    0.000    0.000    0.000 axis.py:342(_set_artist_props)
        1    0.000    0.000    0.055    0.055 _base.py:1(<module>)
       28    0.000    0.000    0.000    0.000 pathlib.py:856(stem)
      237    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
        1    0.000    0.000    0.004    0.004 _char_codes.py:1(<module>)
       54    0.000    0.000    0.000    0.000 lines.py:1421(set_solid_capstyle)
       31    0.000    0.000    0.000    0.000 os.py:754(encode)
       33    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
       23    0.000    0.000    0.001    0.000 overrides.py:177(decorator)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
       12    0.000    0.000    0.000    0.000 dataclasses.py:671(_get_field)
        6    0.000    0.000    0.000    0.000 getlimits.py:589(smallest_normal)
        1    0.000    0.000    0.000    0.000 dijkstra.py:103(parse_1)
       38    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        9    0.000    0.000    0.000    0.000 transforms.py:1722(set)
       60    0.000    0.000    0.000    0.000 __init__.py:1650(cget)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
      168    0.000    0.000    0.000    0.000 __init__.py:419(<genexpr>)
        3    0.000    0.000    0.022    0.007 _base.py:818(_init_axis)
       48    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       54    0.000    0.000    0.000    0.000 lines.py:1254(set_markersize)
       27    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_decoder}
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
        1    0.000    0.000    0.001    0.001 figure.py:2376(Figure)
        6    0.000    0.000    0.000    0.000 __init__.py:1690(safe_isfinite)
        1    0.000    0.000    0.049    0.049 axes3d.py:1(<module>)
    33/15    0.000    0.000    0.002    0.000 core.py:4373(parseImpl)
       39    0.000    0.000    0.000    0.000 core.py:2981(_generateDefaultName)
      333    0.000    0.000    0.000    0.000 font_manager.py:1130(score_variant)
       21    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
    18/12    0.000    0.000    0.000    0.000 __init__.py:1680(_safe_first_finite)
       20    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
        9    0.000    0.000    0.000    0.000 _base.py:945(get_xaxis_text1_transform)
       24    0.000    0.000    0.000    0.000 numerictypes.py:514(_scalar_type_key)
        3    0.000    0.000    0.000    0.000 _base.py:881(_set_lim_and_transforms)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
       81    0.000    0.000    0.000    0.000 __init__.py:23(decorator)
      374    0.000    0.000    0.000    0.000 enum.py:768(value)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        6    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       58    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isdir)
      357    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.009    0.009 quiver.py:1(<module>)
      114    0.000    0.000    0.000    0.000 artist.py:271(convert_xunits)
       18    0.000    0.000    0.005    0.000 axis.py:237(set_clip_path)
       20    0.000    0.000    0.000    0.000 core.py:959(reset_cache)
        3    0.000    0.000    0.008    0.003 __init__.py:2(<module>)
        1    0.000    0.000    0.002    0.002 shutil.py:1(<module>)
       18    0.000    0.000    0.001    0.000 arrayprint.py:506(wrapper)
        7    0.000    0.000    0.004    0.001 enum.py:504(_convert_)
        1    0.000    0.000    0.105    0.105 contour.py:1(<module>)
       33    0.000    0.000    0.000    0.000 deprecation.py:176(finalize)
        1    0.000    0.000    0.214    0.214 figure.py:1(<module>)
      195    0.000    0.000    0.000    0.000 __init__.py:299(wrapper)
       54    0.000    0.000    0.000    0.000 PngImagePlugin.py:690(_accept)
       39    0.000    0.000    0.000    0.000 pathlib.py:742(__fspath__)
       14    0.000    0.000    0.001    0.000 core.py:595(set_parse_action)
       48    0.000    0.000    0.000    0.000 fromnumeric.py:200(reshape)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
      156    0.000    0.000    0.000    0.000 core.py:1924(__hash__)
      222    0.000    0.000    0.000    0.000 patches.py:2237(<genexpr>)
      119    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       27    0.000    0.000    0.000    0.000 _backend_tk.py:754(_is_dark)
       18    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
        9    0.000    0.000    0.001    0.000 axis.py:444(_apply_tickdir)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
       27    0.000    0.000    0.000    0.000 ImageFile.py:292(load_prepare)
       14    0.000    0.000    0.000    0.000 typing.py:877(__getitem_inner__)
       37    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
       31    0.000    0.000    0.000    0.000 posixpath.py:228(expanduser)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3019(__init__)
       28    0.000    0.000    0.000    0.000 pathlib.py:1088(_make_child_relpath)
       30    0.000    0.000    0.000    0.000 patches.py:456(set_capstyle)
      166    0.000    0.000    0.000    0.000 colors.py:944(copy)
      114    0.000    0.000    0.000    0.000 artist.py:283(convert_yunits)
      129    0.000    0.000    0.000    0.000 text.py:1265(set_text)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
      165    0.000    0.000    0.000    0.000 font_manager.py:839(set_file)
       20    0.000    0.000    0.001    0.000 core.py:4956(parseImpl)
       32    0.000    0.000    0.000    0.000 __init__.py:655(__init__)
       20    0.000    0.000    0.002    0.000 core.py:4779(parseImpl)
        9    0.000    0.000    0.000    0.000 _base.py:1025(get_yaxis_text1_transform)
        6    0.000    0.000    0.000    0.000 _base.py:2510(_process_unit_info)
        1    0.000    0.000    0.000    0.000 colors.py:61(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _backend_tk.py:548(show)
       54    0.000    0.000    0.000    0.000 lines.py:1239(set_markeredgewidth)
       42    0.000    0.000    0.000    0.000 text.py:1150(set_fontweight)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1714(Parser)
        1    0.000    0.000    0.001    0.001 legend.py:333(Legend)
       16    0.000    0.000    0.000    0.000 core.py:4084(__init__)
        1    0.000    0.000    0.000    0.000 lines.py:204(Line2D)
        1    0.000    0.000    0.000    0.000 unicode.py:111(<listcomp>)
       62    0.000    0.000    0.000    0.000 patches.py:2259(_register_style)
        1    0.000    0.000    0.002    0.002 backend_tools.py:1(<module>)
       46    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       42    0.000    0.000    0.000    0.000 Image.py:2857(_check_size)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
      147    0.000    0.000    0.000    0.000 transforms.py:209(<lambda>)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:912(load_prepare)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
        1    0.000    0.000    0.003    0.003 PngImagePlugin.py:34(<module>)
       84    0.000    0.000    0.000    0.000 core.py:3904(<genexpr>)
    18/12    0.000    0.000    0.027    0.002 axis.py:583(__get__)
       34    0.000    0.000    0.000    0.000 functools.py:478(lru_cache)
       81    0.000    0.000    0.000    0.000 __init__.py:12(set_module)
        1    0.000    0.000    0.004    0.004 version.py:4(<module>)
       12    0.000    0.000    0.000    0.000 dijkstra.py:479(check_bliz_num)
        2    0.000    0.000    0.000    0.000 typing.py:1889(__new__)
       15    0.000    0.000    0.001    0.000 typing.py:462(Optional)
       12    0.000    0.000    0.000    0.000 spines.py:292(set_position)
      218    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       21    0.000    0.000    0.000    0.000 ImageMode.py:36(getmode)
        1    0.000    0.000    0.001    0.001 helpers.py:590(_makeTags)
      334    0.000    0.000    0.000    0.000 enum.py:763(name)
       86    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:921(load_read)
      153    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.open}
      108    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 GifImagePlugin.py:27(<module>)
